congress,chamber,rollnumber,icpsr,cast_code,prob
85,Senate,7,9141,1,94.66121129626346
85,Senate,7,9174,1,89.0590274571947
85,Senate,7,9374,6,65.73419528392401
85,Senate,7,9865,6,83.6010474211306
85,Senate,7,10110,6,73.19294230695093
85,Senate,7,10163,6,97.3390215202805
85,Senate,7,10450,6,56.36604179809617
85,Senate,7,99369,1,50.897438700827394
85,Senate,7,99901,9,91.24585769391716
85,Senate,8,52,6,90.46960496712634
85,Senate,8,142,6,93.23106855706584
85,Senate,8,165,1,41.048932154646955
85,Senate,8,464,6,88.3223337948962
85,Senate,8,546,6,93.49606029650086
85,Senate,8,645,6,92.28597373943227
85,Senate,8,688,6,47.70769017846077
85,Senate,8,777,6,58.52972348079173
85,Senate,8,1024,6,91.17690849589044
85,Senate,8,1027,6,93.64256970197225
85,Senate,8,1329,6,96.72910107757838
85,Senate,8,1341,6,90.84793977232458
85,Senate,8,1365,1,28.103909141629813
85,Senate,8,1489,6,90.97832089738921
85,Senate,8,1510,6,90.2552362006199
85,Senate,8,1540,1,63.22794963769574
